#Person location Sublocation StartTime EndTime Type
10008 1 1 480000 480600 2
10008 1 3 480600 481500 2
10008 973 1 481500 482400 4
10008 973 2 482400 482700 5
10008 972 1 482700 483600 4
10008 972 2 483600 483900 5
10008 1 2 483900 573900 3
10008 1 1 573900 574500 2
10008 1 3 574500 575400 2
10008 9910008 1 575400 617700 1
10008 1 1 617700 618300 2
10008 1 3 618300 619200 2
10008 973 1 619200 620100 4
10008 973 2 620100 620400 5
10008 973 1 620400 621300 4
10008 973 2 621300 621600 5
10008 1 2 621600 711600 3
10008 1 1 711600 712200 2
10008 1 3 712200 713100 2
10008 9910008 1 713100 755400 1
10008 1 1 755400 756000 2
10008 1 3 756000 756900 2
10008 973 1 756900 757800 4
10008 973 2 757800 758100 5
10008 973 1 758100 759000 4
10008 973 2 759000 759300 5
10008 972 1 759300 760200 4
10008 972 2 760200 760500 5
10008 90400 1 760500 761100 6
10008 972 1 761100 762000 4
10008 972 2 762000 762300 5
10008 972 1 762300 763200 4
10008 972 2 763200 763500 5
10008 972 1 763500 764400 4
10008 972 2 764400 764700 5
10008 1 2 764700 854700 3
10008 1 1 854700 855300 2
10008 1 3 855300 856200 2
10008 9910008 1 856200 898500 1
10008 1 1 898500 899100 2
10008 1 3 899100 900000 2
10008 972 1 900000 900900 4
10008 972 2 900900 901200 5
10008 90400 1 901200 901800 6
10008 972 1 901800 902700 4
10008 972 2 902700 903000 5
10008 973 1 903000 903900 4
10008 973 2 903900 904200 5
10008 973 1 904200 905100 4
10008 973 2 905100 905400 5
10008 90400 1 905400 906000 6
10008 973 1 906000 906900 4
10008 973 2 906900 907200 5
10008 1 2 907200 997200 3
10008 1 1 997200 997800 2
10008 1 3 997800 998700 2
10008 9910008 1 998700 1041000 1
10008 1 1 1041000 1041600 2
10008 1 3 1041600 1042500 2
10008 972 1 1042500 1043400 4
10008 972 2 1043400 1043700 5
10008 90400 1 1043700 1044300 6
10008 972 1 1044300 1045200 4
10008 972 2 1045200 1045500 5
10008 1 2 1045500 1135500 3
10008 1 1 1135500 1136100 2
10008 1 3 1136100 1137000 2
10008 9910008 1 1137000 1179300 1
10008 1 1 1179300 1179900 2
10008 1 3 1179900 1180800 2
10008 972 1 1180800 1181700 4
10008 972 2 1181700 1182000 5
10008 973 1 1182000 1182900 4
10008 973 2 1182900 1183200 5
10008 1 2 1183200 1273200 3
10008 1 1 1273200 1273800 2
10008 1 3 1273800 1274700 2
10008 9910008 1 1274700 1317000 1
10008 1 1 1317000 1317600 2
10008 1 3 1317600 1318500 2
10008 973 1 1318500 1319400 4
10008 973 2 1319400 1319700 5
10008 972 1 1319700 1320600 4
10008 972 2 1320600 1320900 5
10008 1 2 1320900 1410900 3
10008 1 1 1410900 1411500 2
10008 1 3 1411500 1412400 2
10008 9910008 1 1412400 1454700 1
10008 1 1 1454700 1455300 2
10008 1 3 1455300 1456200 2
10008 972 1 1456200 1457100 4
10008 972 2 1457100 1457400 5
10008 1 2 1457400 1547400 3
10008 1 1 1547400 1548000 2
10008 1 3 1548000 1548900 2
10008 9910008 1 1548900 1591200 1
10008 1 1 1591200 1591800 2
10008 1 3 1591800 1592700 2
10008 973 1 1592700 1593600 4
10008 973 2 1593600 1593900 5
10008 973 1 1593900 1594800 4
10008 973 2 1594800 1595100 5
10008 1 2 1595100 1685100 3
10008 1 1 1685100 1685700 2
10008 1 3 1685700 1686600 2
10008 9910008 1 1686600 1728900 1
10008 1 1 1728900 1729500 2
10008 1 3 1729500 1730400 2
10008 973 1 1730400 1731300 4
10008 973 2 1731300 1731600 5
10008 973 1 1731600 1732500 4
10008 973 2 1732500 1732800 5
10008 1 2 1732800 1822800 3
10008 1 1 1822800 1823400 2
10008 1 3 1823400 1824300 2
10008 9910008 1 1824300 1866600 1
10008 1 1 1866600 1867200 2
10008 1 3 1867200 1868100 2
10008 973 1 1868100 1869000 4
10008 973 2 1869000 1869300 5
10008 973 1 1869300 1870200 4
10008 973 2 1870200 1870500 5
10008 1 2 1870500 1960500 3
10008 1 1 1960500 1961100 2
10008 1 3 1961100 1962000 2
10008 9910008 1 1962000 2004300 1
10008 1 1 2004300 2004900 2
10008 1 3 2004900 2005800 2
10008 973 1 2005800 2006700 4
10008 973 2 2006700 2007000 5
10008 1 2 2007000 2097000 3
10008 1 1 2097000 2097600 2
10008 1 3 2097600 2098500 2
10008 9910008 1 2098500 2140800 1
10008 1 1 2140800 2141400 2
10008 1 3 2141400 2142300 2
10008 973 1 2142300 2143200 4
10008 973 2 2143200 2143500 5
10008 1 2 2143500 2233500 3
10008 1 1 2233500 2234100 2
10008 1 3 2234100 2235000 2
10008 9910008 1 2235000 2277300 1
10008 1 1 2277300 2277900 2
10008 1 3 2277900 2278800 2
10008 973 1 2278800 2279700 4
10008 973 2 2279700 2280000 5
10008 1 2 2280000 2370000 3
10008 1 1 2370000 2370600 2
10008 1 3 2370600 2371500 2
10008 9910008 1 2371500 2413800 1
10008 1 1 2413800 2414400 2
10008 1 3 2414400 2415300 2
10008 973 1 2415300 2416200 4
10008 973 2 2416200 2416500 5
10008 1 2 2416500 2506500 3
10008 1 1 2506500 2507100 2
10008 1 3 2507100 2508000 2
10008 9910008 1 2508000 2550300 1
10008 1 1 2550300 2550900 2
10008 1 3 2550900 2551800 2
10008 973 1 2551800 2552700 4
10008 973 2 2552700 2553000 5
10008 1 2 2553000 2643000 3
10008 1 1 2643000 2643600 2
10008 1 3 2643600 2644500 2
10009 9910009 1 0 65700 1
10009 1 1 65700 66300 2
10009 1 3 66300 67200 2
10009 975 1 67200 68100 4
10009 975 2 68100 68400 5
10009 974 1 68400 69300 4
10009 974 2 69300 69600 5
10009 975 1 69600 70500 4
10009 975 2 70500 70800 5
10009 1 2 70800 160800 3
10009 1 1 160800 161400 2
10009 1 3 161400 162300 2
10009 9910009 1 162300 204600 1
10009 1 1 204600 205200 2
10009 1 3 205200 206100 2
10009 975 1 206100 207000 4
10009 975 2 207000 207300 5
10009 1 2 207300 297300 3
10009 1 1 297300 297900 2
10009 1 3 297900 298800 2
10009 9910009 1 298800 341100 1
10009 1 1 341100 341700 2
10009 1 3 341700 342600 2
10009 974 1 342600 343500 4
10009 974 2 343500 343800 5
10009 975 1 343800 344700 4
10009 975 2 344700 345000 5
10009 975 1 345000 345900 4
10009 975 2 345900 346200 5
10009 1 2 346200 436200 3
10009 1 1 436200 436800 2
10009 1 3 436800 437700 2
10009 9910009 1 437700 480000 1
10009 1 1 480000 480600 2
10009 1 3 480600 481500 2
10009 975 1 481500 482400 4
10009 975 2 482400 482700 5
10009 1 2 482700 572700 3
10009 1 1 572700 573300 2
10009 1 3 573300 574200 2
10009 9910009 1 574200 616500 1
10009 1 1 616500 617100 2
10009 1 3 617100 618000 2
10009 974 1 618000 618900 4
10009 974 2 618900 619200 5
10009 974 1 619200 620100 4
10009 974 2 620100 620400 5
10009 974 1 620400 621300 4
10009 974 2 621300 621600 5
10009 90400 1 621600 622200 6
10009 974 1 622200 623100 4
10009 974 2 623100 623400 5
10009 1 2 623400 713400 3
10009 1 1 713400 714000 2
10009 1 3 714000 714900 2
10009 9910009 1 714900 757200 1
10009 1 1 757200 757800 2
10009 1 3 757800 758700 2
10009 975 1 758700 759600 4
10009 975 2 759600 759900 5
10009 974 1 759900 760800 4
10009 974 2 760800 761100 5
10009 1 2 761100 851100 3
10009 1 1 851100 851700 2
10009 1 3 851700 852600 2
10009 9910009 1 852600 894900 1
10009 1 1 894900 895500 2
10009 1 3 895500 896400 2
10009 975 1 896400 897300 4
10009 975 2 897300 897600 5
10009 1 2 897600 987600 3
10009 1 1 987600 988200 2
10009 1 3 988200 989100 2
10009 9910009 1 989100 1031400 1
10009 1 1 1031400 1032000 2
10009 1 3 1032000 1032900 2
10009 975 1 1032900 1033800 4
10009 975 2 1033800 1034100 5
10009 90400 1 1034100 1034700 6
10009 975 1 1034700 1035600 4
10009 975 2 1035600 1035900 5
10009 974 1 1035900 1036800 4
10009 974 2 1036800 1037100 5
10009 975 1 1037100 1038000 4
10009 975 2 1038000 1038300 5
10009 1 2 1038300 1128300 3
10009 1 1 1128300 1128900 2
10009 1 3 1128900 1129800 2
10009 9910009 1 1129800 1172100 1
10009 1 1 1172100 1172700 2
10009 1 3 1172700 1173600 2
10009 975 1 1173600 1174500 4
10009 975 2 1174500 1174800 5
10009 975 1 1174800 1175700 4
10009 975 2 1175700 1176000 5
10009 975 1 1176000 1176900 4
10009 975 2 1176900 1177200 5
10009 1 2 1177200 1267200 3
10009 1 1 1267200 1267800 2
10009 1 3 1267800 1268700 2
10009 9910009 1 1268700 1311000 1
10009 1 1 1311000 1311600 2
10009 1 3 1311600 1312500 2
10009 974 1 1312500 1313400 4
10009 974 2 1313400 1313700 5
10009 1 2 1313700 1403700 3
10009 1 1 1403700 1404300 2
10009 1 3 1404300 1405200 2
10009 9910009 1 1405200 1447500 1
10009 1 1 1447500 1448100 2
10009 1 3 1448100 1449000 2
10009 975 1 1449000 1449900 4
10009 975 2 1449900 1450200 5
10009 974 1 1450200 1451100 4
10009 974 2 1451100 1451400 5
10009 1 2 1451400 1541400 3
10009 1 1 1541400 1542000 2
10009 1 3 1542000 1542900 2
10009 9910009 1 1542900 1585200 1
10009 1 1 1585200 1585800 2
10009 1 3 1585800 1586700 2
10009 975 1 1586700 1587600 4
10009 975 2 1587600 1587900 5
10009 975 1 1587900 1588800 4
10009 975 2 1588800 1589100 5
10009 975 1 1589100 1590000 4
10009 975 2 1590000 1590300 5
10009 90400 1 1590300 1590900 6
10009 975 1 1590900 1591800 4
10009 975 2 1591800 1592100 5
10009 1 2 1592100 1682100 3
10009 1 1 1682100 1682700 2
10009 1 3 1682700 1683600 2
10009 9910009 1 1683600 1725900 1
10009 1 1 1725900 1726500 2
10009 1 3 1726500 1727400 2
10009 975 1 1727400 1728300 4
10009 975 2 1728300 1728600 5
10009 974 1 1728600 1729500 4
10009 974 2 1729500 1729800 5
10009 974 1 1729800 1730700 4
10009 974 2 1730700 1731000 5
10009 90400 1 1731000 1731600 6
10009 974 1 1731600 1732500 4
10009 974 2 1732500 1732800 5
10009 1 2 1732800 1822800 3
10009 1 1 1822800 1823400 2
10009 1 3 1823400 1824300 2
10009 9910009 1 1824300 1866600 1
10009 1 1 1866600 1867200 2
10009 1 3 1867200 1868100 2
10009 974 1 1868100 1869000 4
10009 974 2 1869000 1869300 5
10009 1 2 1869300 1959300 3
10009 1 1 1959300 1959900 2
10009 1 3 1959900 1960800 2
10009 9910009 1 1960800 2003100 1
10009 1 1 2003100 2003700 2
10009 1 3 2003700 2004600 2
10009 974 1 2004600 2005500 4
10009 974 2 2005500 2005800 5
10009 1 2 2005800 2095800 3
10009 1 1 2095800 2096400 2
10009 1 3 2096400 2097300 2
10009 9910009 1 2097300 2139600 1
10009 1 1 2139600 2140200 2
10009 1 3 2140200 2141100 2
10009 974 1 2141100 2142000 4
10009 974 2 2142000 2142300 5
10009 974 1 2142300 2143200 4
10009 974 2 2143200 2143500 5
10009 1 2 2143500 2233500 3
10009 1 1 2233500 2234100 2
10009 1 3 2234100 2235000 2
10009 9910009 1 2235000 2277300 1
10009 1 1 2277300 2277900 2
10009 1 3 2277900 2278800 2
10009 975 1 2278800 2279700 4
10009 975 2 2279700 2280000 5
10009 1 2 2280000 2370000 3
10009 1 1 2370000 2370600 2
10009 1 3 2370600 2371500 2
10009 9910009 1 2371500 2413800 1
10009 1 1 2413800 2414400 2
10009 1 3 2414400 2415300 2
10009 975 1 2415300 2416200 4
10009 975 2 2416200 2416500 5
10009 1 2 2416500 2506500 3
10009 1 1 2506500 2507100 2
10009 1 3 2507100 2508000 2
10009 9910009 1 2508000 2550300 1
10009 1 1 2550300 2550900 2
10009 1 3 2550900 2551800 2
10009 975 1 2551800 2552700 4
10009 975 2 2552700 2553000 5
10009 1 2 2553000 2643000 3
10009 1 1 2643000 2643600 2
10009 1 3 2643600 2644500 2
10010 9910010 1 0 65700 1
10010 1 1 65700 66300 2
10010 1 3 66300 67200 2
10010 977 1 67200 68100 4
10010 977 2 68100 68400 5
10010 1 2 68400 158400 3
10010 1 1 158400 159000 2
10010 1 3 159000 159900 2
10010 9910010 1 159900 202200 1
10010 1 1 202200 202800 2
10010 1 3 202800 203700 2
10010 976 1 203700 204600 4
10010 976 2 204600 204900 5
10010 976 1 204900 205800 4
10010 976 2 205800 206100 5
10010 976 1 206100 207000 4
10010 976 2 207000 207300 5
10010 1 2 207300 297300 3
10010 1 1 297300 297900 2
10010 1 3 297900 298800 2
10010 9910010 1 298800 341100 1
10010 1 1 341100 341700 2
10010 1 3 341700 342600 2
10010 977 1 342600 343500 4
10010 977 2 343500 343800 5
10010 1 2 343800 433800 3
10010 1 1 433800 434400 2
10010 1 3 434400 435300 2
10010 9910010 1 435300 477600 1
10010 1 1 477600 478200 2
10010 1 3 478200 479100 2
10010 977 1 479100 480000 4
10010 977 2 480000 480300 5
10010 1 2 480300 570300 3
10010 1 1 570300 570900 2
10010 1 3 570900 571800 2
10010 9910010 1 571800 614100 1
10010 1 1 614100 614700 2
10010 1 3 614700 615600 2
10010 977 1 615600 616500 4
10010 977 2 616500 616800 5
10010 976 1 616800 617700 4
10010 976 2 617700 618000 5
10010 1 2 618000 708000 3
10010 1 1 708000 708600 2
10010 1 3 708600 709500 2
10010 9910010 1 709500 751800 1
10010 1 1 751800 752400 2
10010 1 3 752400 753300 2
10010 976 1 753300 754200 4
10010 976 2 754200 754500 5
10010 976 1 754500 755400 4
10010 976 2 755400 755700 5
10010 90400 1 755700 756300 6
10010 976 1 756300 757200 4
10010 976 2 757200 757500 5
10010 976 1 757500 758400 4
10010 976 2 758400 758700 5
10010 976 1 758700 759600 4
10010 976 2 759600 759900 5
10010 1 2 759900 849900 3
10010 1 1 849900 850500 2
10010 1 3 850500 851400 2
10010 9910010 1 851400 893700 1
10010 1 1 893700 894300 2
10010 1 3 894300 895200 2
10010 976 1 895200 896100 4
10010 976 2 896100 896400 5
10010 1 2 896400 986400 3
10010 1 1 986400 987000 2
10010 1 3 987000 987900 2
10010 9910010 1 987900 1030200 1
10010 1 1 1030200 1030800 2
10010 1 3 1030800 1031700 2
10010 977 1 1031700 1032600 4
10010 977 2 1032600 1032900 5
10010 976 1 1032900 1033800 4
10010 976 2 1033800 1034100 5
10010 1 2 1034100 1124100 3
10010 1 1 1124100 1124700 2
10010 1 3 1124700 1125600 2
10010 9910010 1 1125600 1167900 1
10010 1 1 1167900 1168500 2
10010 1 3 1168500 1169400 2
10010 976 1 1169400 1170300 4
10010 976 2 1170300 1170600 5
10010 1 2 1170600 1260600 3
10010 1 1 1260600 1261200 2
10010 1 3 1261200 1262100 2
10010 9910010 1 1262100 1304400 1
10010 1 1 1304400 1305000 2
10010 1 3 1305000 1305900 2
10010 977 1 1305900 1306800 4
10010 977 2 1306800 1307100 5
10010 1 2 1307100 1397100 3
10010 1 1 1397100 1397700 2
10010 1 3 1397700 1398600 2
10010 9910010 1 1398600 1440900 1
10010 1 1 1440900 1441500 2
10010 1 3 1441500 1442400 2
10010 977 1 1442400 1443300 4
10010 977 2 1443300 1443600 5
10010 1 2 1443600 1533600 3
10010 1 1 1533600 1534200 2
10010 1 3 1534200 1535100 2
10010 9910010 1 1535100 1577400 1
10010 1 1 1577400 1578000 2
10010 1 3 1578000 1578900 2
10010 976 1 1578900 1579800 4
10010 976 2 1579800 1580100 5
10010 977 1 1580100 1581000 4
10010 977 2 1581000 1581300 5
10010 977 1 1581300 1582200 4
10010 977 2 1582200 1582500 5
10010 1 2 1582500 1672500 3
10010 1 1 1672500 1673100 2
10010 1 3 1673100 1674000 2
10010 9910010 1 1674000 1716300 1
10010 1 1 1716300 1716900 2
10010 1 3 1716900 1717800 2
10010 977 1 1717800 1718700 4
10010 977 2 1718700 1719000 5
10010 976 1 1719000 1719900 4
10010 976 2 1719900 1720200 5
10010 90400 1 1720200 1720800 6
10010 976 1 1720800 1721700 4
10010 976 2 1721700 1722000 5
10010 977 1 1722000 1722900 4
10010 977 2 1722900 1723200 5
10010 1 2 1723200 1813200 3
10010 1 1 1813200 1813800 2
10010 1 3 1813800 1814700 2
10010 9910010 1 1814700 1857000 1
10010 1 1 1857000 1857600 2
10010 1 3 1857600 1858500 2
10010 977 1 1858500 1859400 4
10010 977 2 1859400 1859700 5
10010 976 1 1859700 1860600 4
10010 976 2 1860600 1860900 5
10010 977 1 1860900 1861800 4
10010 977 2 1861800 1862100 5
10010 1 2 1862100 1952100 3
10010 1 1 1952100 1952700 2
10010 1 3 1952700 1953600 2
10010 9910010 1 1953600 1995900 1
10010 1 1 1995900 1996500 2
10010 1 3 1996500 1997400 2
10010 976 1 1997400 1998300 4
10010 976 2 1998300 1998600 5
10010 1 2 1998600 2088600 3
10010 1 1 2088600 2089200 2
10010 1 3 2089200 2090100 2
10010 9910010 1 2090100 2132400 1
10010 1 1 2132400 2133000 2
10010 1 3 2133000 2133900 2
10010 977 1 2133900 2134800 4
10010 977 2 2134800 2135100 5
10010 1 2 2135100 2225100 3
10010 1 1 2225100 2225700 2
10010 1 3 2225700 2226600 2
10010 9910010 1 2226600 2268900 1
10010 1 1 2268900 2269500 2
10010 1 3 2269500 2270400 2
10010 977 1 2270400 2271300 4
10010 977 2 2271300 2271600 5
10010 1 2 2271600 2361600 3
10010 1 1 2361600 2362200 2
10010 1 3 2362200 2363100 2
10010 9910010 1 2363100 2405400 1
10010 1 1 2405400 2406000 2
10010 1 3 2406000 2406900 2
10010 976 1 2406900 2407800 4
10010 976 2 2407800 2408100 5
10010 977 1 2408100 2409000 4
10010 977 2 2409000 2409300 5
10010 1 2 2409300 2499300 3
10010 1 1 2499300 2499900 2
10010 1 3 2499900 2500800 2
10010 9910010 1 2500800 2543100 1
10010 1 1 2543100 2543700 2
10010 1 3 2543700 2544600 2
10010 976 1 2544600 2545500 4
10010 976 2 2545500 2545800 5
10010 976 1 2545800 2546700 4
10010 976 2 2546700 2547000 5
10010 90400 1 2547000 2547600 6
10010 976 1 2547600 2548500 4
10010 976 2 2548500 2548800 5
10010 977 1 2548800 2549700 4
10010 977 2 2549700 2550000 5
10010 1 2 2550000 2640000 3
10010 1 1 2640000 2640600 2
10010 1 3 2640600 2641500 2
10011 9910011 1 0 65700 1
10011 1 1 65700 66300 2
10011 1 3 66300 67200 2
10011 978 1 67200 68100 4
10011 978 2 68100 68400 5
10011 1 2 68400 158400 3
10011 1 1 158400 159000 2
10011 1 3 159000 159900 2
10011 9910011 1 159900 202200 1
10011 1 1 202200 202800 2
10011 1 3 202800 203700 2
10011 979 1 203700 204600 4
10011 979 2 204600 204900 5
10011 978 1 204900 205800 4
10011 978 2 205800 206100 5
10011 979 1 206100 207000 4
10011 979 2 207000 207300 5
10011 1 2 207300 297300 3
10011 1 1 297300 297900 2
10011 1 3 297900 298800 2
10011 9910011 1 298800 341100 1
10011 1 1 341100 341700 2
10011 1 3 341700 342600 2
10011 979 1 342600 343500 4
10011 979 2 343500 343800 5
10011 978 1 343800 344700 4
10011 978 2 344700 345000 5
10011 979 1 345000 345900 4
10011 979 2 345900 346200 5
10011 979 1 346200 347100 4
10011 979 2 347100 347400 5
10011 1 2 347400 437400 3
10011 1 1 437400 438000 2
10011 1 3 438000 438900 2
10011 9910011 1 438900 481200 1
10011 1 1 481200 481800 2
10011 1 3 481800 482700 2
10011 979 1 482700 483600 4
10011 979 2 483600 483900 5
10011 90400 1 483900 484500 6
10011 979 1 484500 485400 4
10011 979 2 485400 485700 5
10011 1 2 485700 575700 3
10011 1 1 575700 576300 2
10011 1 3 576300 577200 2
10011 9910011 1 577200 619500 1
10011 1 1 619500 620100 2
10011 1 3 620100 621000 2
10011 978 1 621000 621900 4
10011 978 2 621900 622200 5
10011 979 1 622200 623100 4
10011 979 2 623100 623400 5
10011 978 1 623400 624300 4
10011 978 2 624300 624600 5
10011 979 1 624600 625500 4
10011 979 2 625500 625800 5
10011 1 2 625800 715800 3
10011 1 1 715800 716400 2
10011 1 3 716400 717300 2
10011 9910011 1 717300 759600 1
10011 1 1 759600 760200 2
10011 1 3 760200 761100 2
10011 978 1 761100 762000 4
10011 978 2 762000 762300 5
10011 90400 1 762300 762900 6
10011 978 1 762900 763800 4
10011 978 2 763800 764100 5
10011 1 2 764100 854100 3
10011 1 1 854100 854700 2
10011 1 3 854700 855600 2
10011 9910011 1 855600 897900 1
10011 1 1 897900 898500 2
10011 1 3 898500 899400 2
10011 979 1 899400 900300 4
10011 979 2 900300 900600 5
10011 979 1 900600 901500 4
10011 979 2 901500 901800 5
10011 90400 1 901800 902400 6
10011 979 1 902400 903300 4
10011 979 2 903300 903600 5
10011 979 1 903600 904500 4
10011 979 2 904500 904800 5
10011 979 1 904800 905700 4
10011 979 2 905700 906000 5
10011 978 1 906000 906900 4
10011 978 2 906900 907200 5
10011 90400 1 907200 907800 6
10011 978 1 907800 908700 4
10011 978 2 908700 909000 5
10011 1 2 909000 999000 3
10011 1 1 999000 999600 2
10011 1 3 999600 1000500 2
10011 9910011 1 1000500 1042800 1
10011 1 1 1042800 1043400 2
10011 1 3 1043400 1044300 2
10011 978 1 1044300 1045200 4
10011 978 2 1045200 1045500 5
10011 1 2 1045500 1135500 3
10011 1 1 1135500 1136100 2
10011 1 3 1136100 1137000 2
10011 9910011 1 1137000 1179300 1
10011 1 1 1179300 1179900 2
10011 1 3 1179900 1180800 2
10011 978 1 1180800 1181700 4
10011 978 2 1181700 1182000 5
10011 978 1 1182000 1182900 4
10011 978 2 1182900 1183200 5
10011 1 2 1183200 1273200 3
10011 1 1 1273200 1273800 2
10011 1 3 1273800 1274700 2
10011 9910011 1 1274700 1317000 1
10011 1 1 1317000 1317600 2
10011 1 3 1317600 1318500 2
10011 978 1 1318500 1319400 4
10011 978 2 1319400 1319700 5
10011 1 2 1319700 1409700 3
10011 1 1 1409700 1410300 2
10011 1 3 1410300 1411200 2
10011 9910011 1 1411200 1453500 1
10011 1 1 1453500 1454100 2
10011 1 3 1454100 1455000 2
10011 979 1 1455000 1455900 4
10011 979 2 1455900 1456200 5
10011 978 1 1456200 1457100 4
10011 978 2 1457100 1457400 5
10011 1 2 1457400 1547400 3
10011 1 1 1547400 1548000 2
10011 1 3 1548000 1548900 2
10011 9910011 1 1548900 1591200 1
10011 1 1 1591200 1591800 2
10011 1 3 1591800 1592700 2
10011 979 1 1592700 1593600 4
10011 979 2 1593600 1593900 5
10011 978 1 1593900 1594800 4
10011 978 2 1594800 1595100 5
10011 1 2 1595100 1685100 3
10011 1 1 1685100 1685700 2
10011 1 3 1685700 1686600 2
10011 9910011 1 1686600 1728900 1
10011 1 1 1728900 1729500 2
10011 1 3 1729500 1730400 2
10011 979 1 1730400 1731300 4
10011 979 2 1731300 1731600 5
10011 979 1 1731600 1732500 4
10011 979 2 1732500 1732800 5
10011 1 2 1732800 1822800 3
10011 1 1 1822800 1823400 2
10011 1 3 1823400 1824300 2
10011 9910011 1 1824300 1866600 1
10011 1 1 1866600 1867200 2
10011 1 3 1867200 1868100 2
10011 979 1 1868100 1869000 4
10011 979 2 1869000 1869300 5
10011 979 1 1869300 1870200 4
10011 979 2 1870200 1870500 5
10011 90400 1 1870500 1871100 6
10011 979 1 1871100 1872000 4
10011 979 2 1872000 1872300 5
10011 1 2 1872300 1962300 3
10011 1 1 1962300 1962900 2
10011 1 3 1962900 1963800 2
10011 9910011 1 1963800 2006100 1
10011 1 1 2006100 2006700 2
10011 1 3 2006700 2007600 2
10011 979 1 2007600 2008500 4
10011 979 2 2008500 2008800 5
10011 979 1 2008800 2009700 4
10011 979 2 2009700 2010000 5
10011 979 1 2010000 2010900 4
10011 979 2 2010900 2011200 5
10011 978 1 2011200 2012100 4
10011 978 2 2012100 2012400 5
10011 978 1 2012400 2013300 4
10011 978 2 2013300 2013600 5
10011 978 1 2013600 2014500 4
10011 978 2 2014500 2014800 5
10011 1 2 2014800 2104800 3
10011 1 1 2104800 2105400 2
10011 1 3 2105400 2106300 2
10011 9910011 1 2106300 2148600 1
10011 1 1 2148600 2149200 2
10011 1 3 2149200 2150100 2
10011 978 1 2150100 2151000 4
10011 978 2 2151000 2151300 5
10011 1 2 2151300 2241300 3
10011 1 1 2241300 2241900 2
10011 1 3 2241900 2242800 2
10011 9910011 1 2242800 2285100 1
10011 1 1 2285100 2285700 2
10011 1 3 2285700 2286600 2
10011 979 1 2286600 2287500 4
10011 979 2 2287500 2287800 5
10011 90400 1 2287800 2288400 6
10011 979 1 2288400 2289300 4
10011 979 2 2289300 2289600 5
10011 1 2 2289600 2379600 3
10011 1 1 2379600 2380200 2
10011 1 3 2380200 2381100 2
10011 9910011 1 2381100 2423400 1
10011 1 1 2423400 2424000 2
10011 1 3 2424000 2424900 2
10011 979 1 2424900 2425800 4
10011 979 2 2425800 2426100 5
10011 979 1 2426100 2427000 4
10011 979 2 2427000 2427300 5
10011 1 2 2427300 2517300 3
10011 1 1 2517300 2517900 2
10011 1 3 2517900 2518800 2
10011 9910011 1 2518800 2561100 1
10011 1 1 2561100 2561700 2
10011 1 3 2561700 2562600 2
10011 978 1 2562600 2563500 4
10011 978 2 2563500 2563800 5
10011 1 2 2563800 2653800 3
10011 1 1 2653800 2654400 2
10011 1 3 2654400 2655300 2
